alias_key,comparison_action,context_after,context_before,current_active_breaks,current_vs_expected_pass,expected_breaks,host_sentence_status,paragraph_id,projection_breaks,quoted,row_id,semantic_disposition,speaker,speech_end_map,syntactic_rationale,text_sha256,topology_breaks
a886a0a5ee8c4351,NO_CHANGE," Mais Toi, ô mon Jésus, triomphant de tout, Tu défends même ces âmes, Tu endigues par l’Amour immense de ton Cœur les vagues des amertumes et des blessures qu’elles Te procurent.",,150,True,150,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.19.P165,150,"Ah ! Fils, Je ne peux plus contenir mon Indignation devant l’ingratitude de ces âmes qui M’affligent plus que toutes les autres créatures ensemble !",PASSION24.HOUR.19.P165#R00,KEEP_CURRENT_BREAK,FATHER,150,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,6ba1e33250ef2d57dcbccfeefa285ce1fa276c49413273b400b492b198c7f4cc,150
7412234217fb4dfb,NO_CHANGE," Et, de nouveau, Tu Te renfermes dans le silence, Tu es plongé dans des Souffrances inouïes.",« ,63,True,63,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.20.P010,63,"Père, pardonne-leur, car ils ne savent pas ce qu’ils font !",PASSION24.HOUR.20.P010#R00,KEEP_CURRENT_BREAK,JESUS,63,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,a9e4c2c95dc592a31ac7a4eccd86324863e7d3c479e2dbf2051795623d03f657,63
d7c11dface130a12,REMOVE, et à Jean : « Voici ta Mère ! »,Troisième Parole : Jésus dit à sa Maman : « ,69,False,,HOST_SENTENCE_CONTINUES,PASSION24.HOUR.21.P020,69,"Femme, voici ton fils !",PASSION24.HOUR.21.P020#R00,REMOVE_BREAK_NO_REPLACEMENT,JESUS,69,Coordination unique : « Jésus dit à sa Maman … et à Jean … » jusqu’à la fin du record.,052a0cbd283fcc77c9daf86d45bfda1b4ff7f1adf4cfe22f0c3a498ae828e832,69
79b490e87bb8bb75,NO_CHANGE," Leur ayant tout donné, Tu n’as plus rien à donner aux créatures. Tu tournes ton Regard suppliant vers ta Maman. Elle comme Toi, se sent crucifiée à cause de tes Souffrances et de ",Il Te fait dire : « ,137,True,137,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.21.P023,137,"Tu vois, ô âme, combien Je t’ai aimée. Si tu ne veux pas avoir pitié de toi-même, aie au moins pitié de mon Amour !",PASSION24.HOUR.21.P023#R00,KEEP_CURRENT_BREAK,JESUS,137,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,cfd323fd3ba0dee71cfaeced5d39d7b952e8eab8bb9a70e77dfa1eb80f1c27a5,137
618d4ab7c3b051aa,REMOVE, et Tu dis à Jean : « Voici ta Mère ! »,"Jean à tout le genre humain, Tu dis à Marie d’une Voix remplie de tendresse : « ",118,False,,HOST_SENTENCE_CONTINUES,PASSION24.HOUR.21.P025,118,"Femme, voici ton Fils !",PASSION24.HOUR.21.P025#R00,REMOVE_BREAK_NO_REPLACEMENT,JESUS,118,Coordination unique : « Tu dis à Marie … et Tu dis à Jean … » jusqu’à la fin du record.,4f17e7481c78ea22cd59796b4e66c063b6db0e0e8cf9ef5ec12759c6d2de3d70,118
0f7c3736b10d5e6a,NO_CHANGE," Et ta sainte Maman accepte. Je veux ici, ô mon Jésus, réparer les offenses qui sont faites à ta Très Sainte Mère, les blasphèmes et les ingratitudes de tant de gens qui ne veulent",« ,216,True,216,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.21.P027,216,"Ma Mère, Je te confie tous mes enfants. Tout l’Amour que tu ressens pour Moi, ressens-le pour eux ! Que tous tes égards et toutes tes tendresses maternelles soient pour mes enfants. Toi, tu Me les sauveras tous !",PASSION24.HOUR.21.P027#R00,KEEP_CURRENT_BREAK,JESUS,216,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,76138a89389e9f6dbed5406a7b8f8adc2f3c6f44db3a3758f81310d50242557e,216
08ab065b41606d33,NO_CHANGE," Mon Amour, combien je suis désolée ! Tu T’essouffles !",,86,True,86,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.21.P068,86,"De grâce, pitié pour mon Sang, pour mes Plaies, pour ma Mort ! Ne M’abandonnez pas !",PASSION24.HOUR.21.P068#R00,KEEP_CURRENT_BREAK,JESUS,86,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,d4dea4d9c20e2b2cec80528c3929973574abe435d4315b233d3cb2db7c3af613,86
e53ec81f1080f204,NO_CHANGE," Ah ! cette Parole, Tu la dis de tout ton divin Cœur :","reté à l’intérieur de Toi. Rassemblant tes forces très affaiblies, Tu cries : « ",160,True,160,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.22.P006,160,J’ai soif !,PASSION24.HOUR.22.P006#R00,KEEP_CURRENT_BREAK,JESUS,160,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,4d8a62b88b431940e9534e919efcf8d829fcfa97c22c5ed59003a8e5fc64a727,160
9a9469d0093535c2,NO_CHANGE," Ô mon Jésus, Tu as déjà tout épuisé. Il ne Te reste rien d’autre. L’Amour est parvenu à son terme. Et moi, me suis-je consumée tout entière par amour ? Quels remerciements ne devr",« ,23,True,23,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.22.P022,23,Tout est consommé !,PASSION24.HOUR.22.P022#R00,KEEP_CURRENT_BREAK,JESUS,23,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,4c0b8a36dcc295d5e9d25509a74b5f28a74540d4701d710fe7a2b7ddedf54ada,23
467399e9d3441756,NO_CHANGE," Jésus S’est sacrifié tout entier pour nous. Et nous, en toute chose, nous efforçons-nous d’être continuellement consumés d’amour pour Lui ? Toutes les Actions, Paroles et Pensées ","if ardente ? Jésus assoiffé, ne pouvant supporter la Soif qui Le brûle, dit : « ",237,True,237,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.22.REF.P001,237,Tout est consommé !,PASSION24.HOUR.22.REF.P001#R00,KEEP_CURRENT_BREAK,JESUS,237,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,aef902b37929a0c9da331e540ea8864c8446a769e0dee04ac844c692cf992b1a,237
a536547ef11eb0fe,NO_CHANGE," Maman affligée, tu penches ta tête sur celle de Jésus, tu Lui donnes des baisers, et tu enfermes tes pensées dans les Siennes. Oh ! comme tu voudrais ranimer son Intelligence avec",,119,True,119,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.24.DESOL.P014,119,Ah ! seul un échange de Vies entre Toi et moi peut me donner la force d’accomplir le sacrifice de me séparer de Toi !,PASSION24.HOUR.24.DESOL.P014#R00,KEEP_CURRENT_BREAK,MARY,119,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,b48fa53340ab3e134d64de89c61075aa79ceab49ad4d41f48267ebe4f1b4ee91,119
5b2269b9d672f4da,NO_CHANGE," Ta douleur est telle, ô Maman, qu’elle te paralyse, te coupe la parole, et que tu es comme éteinte auprès du Visage de ton Jésus.",,79,True,79,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.24.DESOL.P027,79,"Ah ! Fils, si Tu me veux en vie, donne-moi tes Peines, autrement je mourrai !",PASSION24.HOUR.24.DESOL.P027#R00,KEEP_CURRENT_BREAK,MARY,79,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,4a1e4cbe49f3b893fd71fd11420a5f8fb767b35f3235ccabae6146cb67b77084,79
2dcda81ead3f863e,NO_CHANGE," Maman torturée, je vois que tu te hâtes, car ceux qui sont autour de toi veulent fermer le sépulcre.",,62,True,62,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.HOUR.24.DESOL.P037,62,Ta Mère souffrante pourra vivre par le moyen de tes Peines !,PASSION24.HOUR.24.DESOL.P037#R00,KEEP_CURRENT_BREAK,MARY,62,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,d2e153515dc6a4b42ffab8aee6cffba2d114db860020c964260620e20f68f5c3,62
ada6172837f10058,NO_CHANGE," Il ajouta : «Au milieu de tant d'amertume que Me donnent les créatures, ces Heures sont pour Moi d'agréables petites douceurs, même si elles sont trop peu nombreuses, vu toute l'a",,195,True,195,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.SECTION.BENEFITS.P102,195,"Par conséquent, avec quelle attention et quel respect les âmes doivent-elles faire les Heures de la Passion, sachant que les anges sont suspendus à leurs lèvres pour répéter ce qu'elles disent !",PASSION24.SECTION.BENEFITS.P102#R00,KEEP_CURRENT_BREAK,JESUS,195,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,e8cf7c9532d011ddcdb3e325a8c00c4e62277f85292bcc363554f92f0f6d16a2,195
acd310e34802ee7a,NO_CHANGE," Un jour, alors que j'en étais à l'Heure où la céleste Maman participa à l'ensevelissement de Jésus, je me tenais près d'elle pour la consoler.",,217,True,217,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.SECTION.BENEFITS.P116,217,"Oh ! comme J'aimerais que, dans chaque ville, il y ait au moins une âme qui fasse les Heures de Ma Passion ! Je M'entendrais ainsi dans chaque ville. Et Ma Justice, si indignée en ces temps, serait en partie apaisée.",PASSION24.SECTION.BENEFITS.P116#R00,KEEP_CURRENT_BREAK,JESUS,217,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,b3ed347dba153e5287b4f32298a8692059f6ee73c490cfff16865f542ff705eb,217
241585f7ecd86511,NO_CHANGE, Et Il me murmura tout ce que sa douce Maman fit et souffrit durant cette Heure.,"Ensuite, Il m'embrassa et me dit avec une grande douceur : «",78,True,78,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.SECTION.BENEFITS.P122,78,"Ma maman, maman !",PASSION24.SECTION.BENEFITS.P122#R00,KEEP_CURRENT_BREAK,JESUS,78,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,618de3968214a522b2eb4060fe2bf1c5d72f9e062284c294c867f52b4cbe8921,78
3a7e133640a4f091,NO_CHANGE, Jésus béni ajouta : «,,157,True,157,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.SECTION.BENEFITS.P136,157,"Je Me sens dédommagé pour le mal que les autres créatures Me font et, sentant que ces âmes ne Me font aucun mal, mais plutôt du bien, Je M'appuie sur elles.",PASSION24.SECTION.BENEFITS.P136#R00,KEEP_CURRENT_BREAK,JESUS,157,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,cb98d783303cb8bebf4ca989ab4b87890bf82f6d59867fddf1d94012c24029fc,157
25bb711060d8b9e7,NO_CHANGE, Puis Il,,140,True,140,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.SECTION.BENEFITS.P149,140,"Si Je ne trouve pas ces satisfactions, ah ! Ce sera le désastre : les fléaux vont se répandre par torrents. Ah ! Ma fille ! Ah ! Ma fille !",PASSION24.SECTION.BENEFITS.P149#R00,KEEP_CURRENT_BREAK,JESUS,140,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,7a34ae5d5b22108be211dfb67e771e3f786d2bb77945ad491ba9b6fe91356c2a,140
83ccbab86ac4d01a,NO_CHANGE," ""Il est à la fois ancien et nouveau.""",,,True,,NOT_HOST_NARRATOR_RESUMPTION,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057,78,Oh ! Combien la Création exalte de façon admirable ce dicton Me concernant :,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057#R00,NOT_A_TRUE_DIRECT_SPEECH_EXIT,JESUS,78,"Le run de présentation cède ici à une citation imbriquée/mention citée, non à une reprise de la phrase porteuse de Luisa ; ce locus n’autorise aucune mutation de la classe étudiée.",11fadb1c9becbd9fd8f76160ceeffaa2929af280bbbf6f0b916618ff8166a354,78
1b526562eca34834,NO_CHANGE,.,,,True,,QUOTE_CLOSE_AT_RECORD_END,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P069,,"Ma Mère est donc la Reine de la Création, pour avoir dépassé «le Tout»",PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P069#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,60|70,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record.",70aeea302df7fb63f894fb7c8780d9438a111080c5cca40b481e16814a6b51ba,
8c01070e791769b5,NO_CHANGE," ""Maman, veux-Tu faire ceci ? Veux-Tu souffrir cette peine ?""",,,True,,NOT_HOST_NARRATOR_RESUMPTION,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100,40,Et Je Lui demandais alors sans cesse :,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100#R00,NOT_A_TRUE_DIRECT_SPEECH_EXIT,JESUS,40,"Le run de présentation cède ici à une citation imbriquée/mention citée, non à une reprise de la phrase porteuse de Luisa ; ce locus n’autorise aucune mutation de la classe étudiée.",855d46aaedc6eb18b2697774946e7879c4a2991e7e1568a6895a17b329d2c88a,40
8a7ae55ea795ffcb,NO_CHANGE, »,,,True,,QUOTE_CLOSE_AT_RECORD_END,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P180,,"Ainsi, à partir de ce coût, ils pourront connaître combien Je désire qu’ils l’acquièrent ; ils pourront l’apprécier, l’aimer et aspirer à entrer et à vivre dans le Règne de Ma Volonté Suprême.",PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P180#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record.",1f341e7d776439ca0cba3b2f2170d578b1580ed98df82004fab8a1719d056523,
ada6172837f10058,NO_CHANGE," Il ajouta : «Au milieu de tant d'amertume que Me donnent les créatures, ces Heures sont pour Moi d'agréables petites douceurs, même si elles sont trop peu nombreuses, vu toute l'a",,195,True,195,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P097,195,"Par conséquent, avec quelle attention et quel respect les âmes doivent-elles faire les Heures de la Passion, sachant que les anges sont suspendus à leurs lèvres pour répéter ce qu'elles disent !",PASSION24.TEXT.PROMISES_BENEFITS.BODY.P097#R00,KEEP_CURRENT_BREAK,JESUS,195,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,e8cf7c9532d011ddcdb3e325a8c00c4e62277f85292bcc363554f92f0f6d16a2,195
acd310e34802ee7a,NO_CHANGE," Un jour, alors que j'en étais à l'Heure où la céleste Maman participa à l'ensevelissement de Jésus, je me tenais près d'elle pour la consoler.",,217,True,217,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P111,217,"Oh ! comme J'aimerais que, dans chaque ville, il y ait au moins une âme qui fasse les Heures de Ma Passion ! Je M'entendrais ainsi dans chaque ville. Et Ma Justice, si indignée en ces temps, serait en partie apaisée.",PASSION24.TEXT.PROMISES_BENEFITS.BODY.P111#R00,KEEP_CURRENT_BREAK,JESUS,217,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,b3ed347dba153e5287b4f32298a8692059f6ee73c490cfff16865f542ff705eb,217
241585f7ecd86511,NO_CHANGE, Et Il me murmura tout ce que sa douce Maman fit et souffrit durant cette Heure.,"Ensuite, Il m'embrassa et me dit avec une grande douceur : «",78,True,78,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P117,78,"Ma maman, maman !",PASSION24.TEXT.PROMISES_BENEFITS.BODY.P117#R00,KEEP_CURRENT_BREAK,JESUS,78,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,618de3968214a522b2eb4060fe2bf1c5d72f9e062284c294c867f52b4cbe8921,78
3a7e133640a4f091,NO_CHANGE, Jésus béni ajouta : «,,157,True,157,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P131,157,"Je Me sens dédommagé pour le mal que les autres créatures Me font et, sentant que ces âmes ne Me font aucun mal, mais plutôt du bien, Je M'appuie sur elles.",PASSION24.TEXT.PROMISES_BENEFITS.BODY.P131#R00,KEEP_CURRENT_BREAK,JESUS,157,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,cb98d783303cb8bebf4ca989ab4b87890bf82f6d59867fddf1d94012c24029fc,157
25bb711060d8b9e7,NO_CHANGE, Puis Il,,140,True,140,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P144,140,"Si Je ne trouve pas ces satisfactions, ah ! Ce sera le désastre : les fléaux vont se répandre par torrents. Ah ! Ma fille ! Ah ! Ma fille !",PASSION24.TEXT.PROMISES_BENEFITS.BODY.P144#R00,KEEP_CURRENT_BREAK,JESUS,140,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,7a34ae5d5b22108be211dfb67e771e3f786d2bb77945ad491ba9b6fe91356c2a,140
fa3c4b1f26b459fa,NO_CHANGE," En disant cela, de sa sainte main, Jésus imprima ces morts d'amour en mon âme. Ensuite, Il disparut. Que tout soit pour la gloire de Dieu !",,111,True,111,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_06.BODY.P033,111,Je veux Moi-même accroître ta volonté et la consumer dans la mienne afin d'imprimer en elle ces morts d'Amour.,PASSION24.TEXT.RELATED_HOUR_06.BODY.P033#R00,KEEP_CURRENT_BREAK,JESUS,111,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,27b35e712ada929b78118297d7fc554dba14fda1b6318572e41c700e353ae58a,111
14f26d9ead6354e3,NO_CHANGE," Bougeant en moi, mon doux Jésus me dit : «",,121,True,121,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_06.BODY.P036,121,"Père, s'il est possible, que cette coupe passe loin de Moi. Toutefois, que non pas Ma Volonté mais la Tienne soit faite.",PASSION24.TEXT.RELATED_HOUR_06.BODY.P036#R00,KEEP_CURRENT_BREAK,JESUS,121,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,1f62146d2298f27729892e391de327598b75e862d1955694f2894e2462c263b4,121
d232b2eca1f1740b,REMOVE, ?,,49,False,,HOST_SENTENCE_CONTINUES,PASSION24.TEXT.RELATED_HOUR_06.BODY.P043,49,"Que non pas Ma Volonté mais la Tienne soit faite""",PASSION24.TEXT.RELATED_HOUR_06.BODY.P043#R00,REMOVE_BREAK_NO_REPLACEMENT,JESUS,49,Le point d’interrogation extérieur appartient à la phrase porteuse commencée au record précédent ; aucun break ne peut séparer le guillemet fermant du « ? » final.,a167c4cea985eb13e6aa55d60d9c022b26b8a3613f1d7b053339544aa694186e,49
18bc4cefc924e44c,REMOVE, ?,,49,False,,HOST_SENTENCE_CONTINUES,PASSION24.TEXT.RELATED_HOUR_06.BODY.P058,49,"Que non pas Ma volonté mais la tienne soit faite""",PASSION24.TEXT.RELATED_HOUR_06.BODY.P058#R00,REMOVE_BREAK_NO_REPLACEMENT,JESUS,49,Le point d’interrogation extérieur appartient à la phrase porteuse commencée au record précédent ; aucun break ne peut séparer le guillemet fermant du « ? » final.,f4df240dd916ae9db6393948d8bf4c6b4d3d55599473d51688697d462725c435,49
a4be02f9e9d34d66,NO_CHANGE," Pensant à ce que Jésus m'avait dit, je me disais : «",,43,True,43,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_07.BODY.P036,43,Je suis tout à eux et ils sont tout à Moi.,PASSION24.TEXT.RELATED_HOUR_07.BODY.P036#R00,KEEP_CURRENT_BREAK,JESUS,43,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,a75c135d1ac345599a8d6b115c1e8e80b0e9b23550e12183941fd2d116ddd210,43
e58a9b9d51aaf8ed,NO_CHANGE," Ensuite, Jésus me dit : «Tout ce que Je te demande, c'est de rester dans la droiture et la simplicité. Ne te préoccupe pas des opinions des créatures. Laisse-les penser ce qu'elle",,268,True,268,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_10.BODY.P009,268,"Si vous voulez consulter deux ou trois prêtres parmi les meilleurs, les plus saints et les plus érudits afin d'être éclairé, Je vous y autorise. Mais pour le reste, non et non ! Ce serait vouloir gâcher Mes œuvres, les tourner en risée, ce qui Me déplairait beaucoup.",PASSION24.TEXT.RELATED_HOUR_10.BODY.P009#R00,KEEP_CURRENT_BREAK,JESUS,268,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,c6748a7f3849a3d7058319b333cc0c038a0e257c46a192a2224a5e052e7f96e6,268
a1a3101e44bebf00,NO_CHANGE," Plus tard, je me suis dit : «",,422,True,422,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_13.BODY.P039,422,"Ainsi, Mon emprisonnement continue et continuera encore longtemps. Nous sommes tous les deux prisonniers — toi, prisonnière dans ton lit, toute seule par amour pour Moi ; Moi, prisonnier pour toi — et, par Mon Amour, Je veux lier toutes les créatures avec les chaînes qui M'ont tenu captif. Nous nous tiendrons mutuellement compagnie et tu M'aideras à disposer des chaînes qui serviront à lier tous les cœurs à Mon Amour.",PASSION24.TEXT.RELATED_HOUR_13.BODY.P039#R00,KEEP_CURRENT_BREAK,JESUS,422,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,f53aa0754a18226ee45179be9733f5597d5b08b314bccfdfb4dbf623b4f1d713,422
71353dbd8443457b,NO_CHANGE," Plus tard, alors que je me replongeais dans la méditation, j'en étais à l'heure où mon bien-aimé Jésus était sorti de prison et amené de nouveau devant Caïphe.",,66,True,66,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_14.BODY.P019,66,Les ennemis en profiteront pour invectiver davantage la religion.,PASSION24.TEXT.RELATED_HOUR_14.BODY.P019#R00,KEEP_CURRENT_BREAK,JESUS,66,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,9e29d7a86ff3b99930b7292a89a119d4dcaf05db4d11fdf8449ad57ceb5a6316,66
1cd1774cbebc91c6,NO_CHANGE," Plus tard, se montrant de nouveau à moi alors que j'étais complètement absorbée dans la Divine Volonté, Il me dit : «",,426,True,426,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,426,"Il y en a tant que J'en suis fatigué. Surtout quand, sous l'apparence du bien, on distille le poison du mal. On se paie Ma Tête comme si J'étais un amusement ou un passe-temps. Mais Ma Justice, tôt ou tard, ridiculisera et punira sévèrement ceux qui se moquent ainsi de Moi. Tu dois prier et faire réparation pour leurs moqueries qui Me causent tant de peine, ces moqueries qui M'empêchent d'être reconnu pour ce que Je suis.",PASSION24.TEXT.RELATED_HOUR_15.BODY.P109#R00,KEEP_CURRENT_BREAK,JESUS,426,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,14a5272c9efcfc0868a3374b0d78a77656e2d4e972cb750fed3df50efbf35865,426
95e58102b9575508,NO_CHANGE," Se jetant alors dans mes bras, Jésus fondit en larmes.",,140,True,140,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_16.BODY.P047,140,Il foule aux pieds Ma chair et ainsi il reste rempli de blessures. Oh ! Comme Je ressens cruellement le poids de l'ingratitude des hommes !,PASSION24.TEXT.RELATED_HOUR_16.BODY.P047#R00,KEEP_CURRENT_BREAK,JESUS,140,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,ddb5c717e12022cc404c402303ca04a0713eb84d33134bfd6dfccd74047ce612,140
863452864fb4d4ab,NO_CHANGE," Qui pourrait décrire la manière de prier de Jésus et rappeler tout ce qu'Il a dit ! Ensuite, Il garda le silence et Il prit ma pauvre âme dans ses Mains en la palpant et l'examina",,250,True,250,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_16.BODY.P096,250,"Mon Père, que ce Sang couvre leurs mains, afin que les actions mauvaises leur deviennent insupportables ! Que ce Sang circule dans notre Volonté éternelle pour ensuite couvrir toutes les créatures et les protéger devant les droits de notre Justice.",PASSION24.TEXT.RELATED_HOUR_16.BODY.P096#R00,KEEP_CURRENT_BREAK,JESUS,250,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,3a7f439a0c61b604fde0482b742edab436bb676e4e68e92e8b81b2872f594f26,250
76c1772c14da6945,NO_CHANGE," Je regardais mon aimable Jésus et Je pouvais voir sa tête très sainte entourée d'épines, lesquelles pénétraient dans sa tête et en sortaient.",,102,True,102,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_17.BODY.P032,102,"Non seulement Je sentais les épines, mais aussi le dégoût du péché que ces épines suscitaient en Moi.",PASSION24.TEXT.RELATED_HOUR_17.BODY.P032#R00,KEEP_CURRENT_BREAK,JESUS,102,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,bb75e4e26bde7765cd903c29f131c1d35fffc9c9668505fe1ed73c854bca7890,102
579574d069b3a612,NO_CHANGE," Nous sommes partis et quand nous sommes arrivés à un endroit où il y avait beaucoup de gens, Jésus sortit Sa Tête de mon intérieur.",Jésus dit : «,51,True,51,QUOTE_CLOSE_IS_HOST_SENTENCE_END,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,51,"Allons, tu verras ce qu'elles feront.",PASSION24.TEXT.RELATED_HOUR_17.BODY.P050#R00,KEEP_CURRENT_BREAK,JESUS,51,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.,b1556570f59acc497580c0ec527319b62fb9bc334f142cf20f7fe3ee92cab6e4,51
