alias_key,current_break_hidden_during_decision,expected_break_offset,host_sentence_status,lane,masked_host_text,paragraph_id,row_id,semantic_disposition,speaker,syntactic_rationale
467399e9d3441756,True,237,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"Jésus brûle de Soif. Et nous, brûlons-nous d’amour pour Lui ? Nos pensées et nos affections ont-elles toujours pour but d’étancher sa Soif ardente ? Jésus assoiffé, ne pouvant supporter la Soif qui Le brûle, dit : « ⟦Q:JESUS⟧ » Jésus S’est sacrifié tout entier pour nous. Et nous, en toute chose, nous efforçons-nous d’être continuellement consumés d’amour pour Lui ? Toutes les Actions, Paroles et Pensées de Jésus Le portaient vers le sacrifice total de Lui-même. Et nous, chacune de nos actions, paroles et pensées nous poussent-elles à nous consumer d’amour pour Lui ? Jésus, ma douce Vie, que ton Haleine moribonde pénètre dans mon pauvre cœur pour que je puisse recevoir l’empreinte de ton Sacrifice total. Sur la Croix, Jésus accomplit en toute chose la Volonté du Père et Il expire dans un Acte de parfait abandon à cette Volonté infiniment sainte.",PASSION24.HOUR.22.REF.P001,PASSION24.HOUR.22.REF.P001#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
a536547ef11eb0fe,True,119,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:MARY⟧ » Maman affligée, tu penches ta tête sur celle de Jésus, tu Lui donnes des baisers, et tu enfermes tes pensées dans les Siennes. Oh ! comme tu voudrais ranimer son Intelligence avec la tienne, pour ainsi Lui donner vie pour Vie ! Maman affligée, je te vois donner des baisers aux Yeux éteints de Jésus. Oh ! comme tu souffres de constater que Jésus ne te regarde plus !",PASSION24.HOUR.24.DESOL.P014,PASSION24.HOUR.24.DESOL.P014#R00,KEEP_CURRENT_BREAK,MARY,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
5b2269b9d672f4da,True,79,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:MARY⟧ » Ta douleur est telle, ô Maman, qu’elle te paralyse, te coupe la parole, et que tu es comme éteinte auprès du Visage de ton Jésus.",PASSION24.HOUR.24.DESOL.P027,PASSION24.HOUR.24.DESOL.P027#R00,KEEP_CURRENT_BREAK,MARY,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
2dcda81ead3f863e,True,62,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:MARY⟧ » Maman torturée, je vois que tu te hâtes, car ceux qui sont autour de toi veulent fermer le sépulcre.",PASSION24.HOUR.24.DESOL.P037,PASSION24.HOUR.24.DESOL.P037#R00,KEEP_CURRENT_BREAK,MARY,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
ada6172837f10058,True,195,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,⟦Q:JESUS⟧» Il ajouta : «⟦Q:JESUS⟧,PASSION24.SECTION.BENEFITS.P102,PASSION24.SECTION.BENEFITS.P102#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
acd310e34802ee7a,True,217,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Un jour, alors que j'en étais à l'Heure où la céleste Maman participa à l'ensevelissement de Jésus, je me tenais près d'elle pour la consoler.",PASSION24.SECTION.BENEFITS.P116,PASSION24.SECTION.BENEFITS.P116#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
241585f7ecd86511,True,78,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"Ensuite, Il m'embrassa et me dit avec une grande douceur : «⟦Q:JESUS⟧» Et Il me murmura tout ce que sa douce Maman fit et souffrit durant cette Heure.",PASSION24.SECTION.BENEFITS.P122,PASSION24.SECTION.BENEFITS.P122#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
3a7e133640a4f091,True,157,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,⟦Q:JESUS⟧» Jésus béni ajouta : «,PASSION24.SECTION.BENEFITS.P136,PASSION24.SECTION.BENEFITS.P136#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
25bb711060d8b9e7,True,140,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,⟦Q:JESUS⟧» Puis Il,PASSION24.SECTION.BENEFITS.P149,PASSION24.SECTION.BENEFITS.P149#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
83ccbab86ac4d01a,True,,NOT_HOST_NARRATOR_RESUMPTION,B_SEMANTIC_READING,"⟦Q:JESUS⟧ ""Il est à la fois ancien et nouveau.""",PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057#R00,NOT_A_TRUE_DIRECT_SPEECH_EXIT,JESUS,"Le run de présentation cède ici à une citation imbriquée/mention citée, non à une reprise de la phrase porteuse de Luisa ; ce locus n’autorise aucune mutation de la classe étudiée."
1b526562eca34834,True,,QUOTE_CLOSE_AT_RECORD_END,B_SEMANTIC_READING,⟦Q:JESUS⟧.,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P069,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P069#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record."
8c01070e791769b5,True,,NOT_HOST_NARRATOR_RESUMPTION,B_SEMANTIC_READING,"⟦Q:JESUS⟧ ""Maman, veux-Tu faire ceci ? Veux-Tu souffrir cette peine ?""",PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P100#R00,NOT_A_TRUE_DIRECT_SPEECH_EXIT,JESUS,"Le run de présentation cède ici à une citation imbriquée/mention citée, non à une reprise de la phrase porteuse de Luisa ; ce locus n’autorise aucune mutation de la classe étudiée."
8a7ae55ea795ffcb,True,,QUOTE_CLOSE_AT_RECORD_END,B_SEMANTIC_READING,⟦Q:JESUS⟧ »,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P180,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P180#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record."
ada6172837f10058,True,195,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,⟦Q:JESUS⟧» Il ajouta : «⟦Q:JESUS⟧,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P097,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P097#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
acd310e34802ee7a,True,217,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Un jour, alors que j'en étais à l'Heure où la céleste Maman participa à l'ensevelissement de Jésus, je me tenais près d'elle pour la consoler.",PASSION24.TEXT.PROMISES_BENEFITS.BODY.P111,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P111#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
241585f7ecd86511,True,78,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"Ensuite, Il m'embrassa et me dit avec une grande douceur : «⟦Q:JESUS⟧» Et Il me murmura tout ce que sa douce Maman fit et souffrit durant cette Heure.",PASSION24.TEXT.PROMISES_BENEFITS.BODY.P117,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P117#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
3a7e133640a4f091,True,157,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,⟦Q:JESUS⟧» Jésus béni ajouta : «,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P131,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P131#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
25bb711060d8b9e7,True,140,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,⟦Q:JESUS⟧» Puis Il,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P144,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P144#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
fa3c4b1f26b459fa,True,111,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» En disant cela, de sa sainte main, Jésus imprima ces morts d'amour en mon âme. Ensuite, Il disparut. Que tout soit pour la gloire de Dieu !",PASSION24.TEXT.RELATED_HOUR_06.BODY.P033,PASSION24.TEXT.RELATED_HOUR_06.BODY.P033#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
14f26d9ead6354e3,True,121,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Bougeant en moi, mon doux Jésus me dit : «",PASSION24.TEXT.RELATED_HOUR_06.BODY.P036,PASSION24.TEXT.RELATED_HOUR_06.BODY.P036#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
d232b2eca1f1740b,True,,HOST_SENTENCE_CONTINUES,B_SEMANTIC_READING,⟦Q:JESUS⟧ ?,PASSION24.TEXT.RELATED_HOUR_06.BODY.P043,PASSION24.TEXT.RELATED_HOUR_06.BODY.P043#R00,REMOVE_BREAK_NO_REPLACEMENT,JESUS,Le point d’interrogation extérieur appartient à la phrase porteuse commencée au record précédent ; aucun break ne peut séparer le guillemet fermant du « ? » final.
18bc4cefc924e44c,True,,HOST_SENTENCE_CONTINUES,B_SEMANTIC_READING,⟦Q:JESUS⟧ ?,PASSION24.TEXT.RELATED_HOUR_06.BODY.P058,PASSION24.TEXT.RELATED_HOUR_06.BODY.P058#R00,REMOVE_BREAK_NO_REPLACEMENT,JESUS,Le point d’interrogation extérieur appartient à la phrase porteuse commencée au record précédent ; aucun break ne peut séparer le guillemet fermant du « ? » final.
a4be02f9e9d34d66,True,43,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Pensant à ce que Jésus m'avait dit, je me disais : «",PASSION24.TEXT.RELATED_HOUR_07.BODY.P036,PASSION24.TEXT.RELATED_HOUR_07.BODY.P036#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
e58a9b9d51aaf8ed,True,268,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Ensuite, Jésus me dit : «⟦Q:JESUS⟧»",PASSION24.TEXT.RELATED_HOUR_10.BODY.P009,PASSION24.TEXT.RELATED_HOUR_10.BODY.P009#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
a1a3101e44bebf00,True,422,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Plus tard, je me suis dit : «",PASSION24.TEXT.RELATED_HOUR_13.BODY.P039,PASSION24.TEXT.RELATED_HOUR_13.BODY.P039#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
71353dbd8443457b,True,66,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Plus tard, alors que je me replongeais dans la méditation, j'en étais à l'heure où mon bien-aimé Jésus était sorti de prison et amené de nouveau devant Caïphe.",PASSION24.TEXT.RELATED_HOUR_14.BODY.P019,PASSION24.TEXT.RELATED_HOUR_14.BODY.P019#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
1cd1774cbebc91c6,True,426,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Plus tard, se montrant de nouveau à moi alors que j'étais complètement absorbée dans la Divine Volonté, Il me dit : «",PASSION24.TEXT.RELATED_HOUR_15.BODY.P109,PASSION24.TEXT.RELATED_HOUR_15.BODY.P109#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
95e58102b9575508,True,140,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Se jetant alors dans mes bras, Jésus fondit en larmes.",PASSION24.TEXT.RELATED_HOUR_16.BODY.P047,PASSION24.TEXT.RELATED_HOUR_16.BODY.P047#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
863452864fb4d4ab,True,250,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧ » Qui pourrait décrire la manière de prier de Jésus et rappeler tout ce qu'Il a dit ! Ensuite, Il garda le silence et Il prit ma pauvre âme dans ses Mains en la palpant et l'examinant.",PASSION24.TEXT.RELATED_HOUR_16.BODY.P096,PASSION24.TEXT.RELATED_HOUR_16.BODY.P096#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
76c1772c14da6945,True,102,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Je regardais mon aimable Jésus et Je pouvais voir sa tête très sainte entourée d'épines, lesquelles pénétraient dans sa tête et en sortaient.",PASSION24.TEXT.RELATED_HOUR_17.BODY.P032,PASSION24.TEXT.RELATED_HOUR_17.BODY.P032#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
579574d069b3a612,True,51,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"Jésus dit : «⟦Q:JESUS⟧» Nous sommes partis et quand nous sommes arrivés à un endroit où il y avait beaucoup de gens, Jésus sortit Sa Tête de mon intérieur.",PASSION24.TEXT.RELATED_HOUR_17.BODY.P050,PASSION24.TEXT.RELATED_HOUR_17.BODY.P050#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
60fd55abd9786685,True,90,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,Il répéta les paroles que Pilate avait dites en présentant Jésus au peuple : «⟦Q:JESUS⟧» «Voici l'Homme !»,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051,PASSION24.TEXT.RELATED_HOUR_17.BODY.P051#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
ba1653992328bfa5,True,203,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"Enlevez-Le, nous ne voulons pas de Lui. Même, crucifiez-Le, afin que toute mémoire de Lui soit détruite.» Oh ! Combien de fois cette scène s'est répétée ! Alors, le Seigneur répéta à tous : «⟦Q:JESUS⟧» Sur ces mots, un murmure se fit entendre.",PASSION24.TEXT.RELATED_HOUR_17.BODY.P054,PASSION24.TEXT.RELATED_HOUR_17.BODY.P054#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
2192d2cbad8f4524,True,95,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Alors, nous nous sommes trouvés au milieu de prêtres, d'évêques, de religieux et de dévots.",PASSION24.TEXT.RELATED_HOUR_17.BODY.P057,PASSION24.TEXT.RELATED_HOUR_17.BODY.P057#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
4a943cb0513430df,True,50,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"Avec une voix sonore, Jésus répéta : «⟦Q:JESUS⟧» Certains dirent : «Nous Le voulons, mais nous voulons aussi notre confort.» D'autres dirent : «Nous Le voulons, mais avec nos intérêts.» D'autres dirent : «Nous Le voulons, mais avec l'estime et les honneurs. Que serait un religieux sans estime ?» D'autres dirent : «Nous Le voulons, mais avec quelques satisfactions avec les créatures. Comment peut-on vivre seul et sans personne pour nous satisfaire ?» Certains arrivaient à vouloir au moins quelque satisfaction dans le sacrement de la confession.",PASSION24.TEXT.RELATED_HOUR_17.BODY.P058,PASSION24.TEXT.RELATED_HOUR_17.BODY.P058#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
fab8c69730faf4cc,True,,QUOTE_CLOSE_AT_RECORD_END,B_SEMANTIC_READING,⟦Q:JESUS⟧ ;,PASSION24.TEXT.RELATED_HOUR_17.BODY.P073,PASSION24.TEXT.RELATED_HOUR_17.BODY.P073#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record."
041360e8ee230c7d,True,,QUOTE_CLOSE_AT_RECORD_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧ """,PASSION24.TEXT.RELATED_HOUR_17.BODY.P141,PASSION24.TEXT.RELATED_HOUR_17.BODY.P141#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record."
ae2f5d979e304c92,True,274,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Je lui dis : «Mais, Jésus très saint, après le grand sacrifice que j'avais fait, ces gens s'en allaient faire du commérage. L'obéissance a justement interdit la venue de ces gens.»",PASSION24.TEXT.RELATED_HOUR_18.BODY.P072,PASSION24.TEXT.RELATED_HOUR_18.BODY.P072#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
8d29b3537c37a0a8,True,151,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,⟦Q:JESUS⟧» Seul Jésus sait ce que j'ai alors souffert.,PASSION24.TEXT.RELATED_HOUR_19.BODY.P067,PASSION24.TEXT.RELATED_HOUR_19.BODY.P067#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
9077a8c6ef098c8c,True,317,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» En disant cela, Il continua de souffler.",PASSION24.TEXT.RELATED_HOUR_19.BODY.P074,PASSION24.TEXT.RELATED_HOUR_19.BODY.P074#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
5c0c196ea0b59b8c,True,105,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Plus tard, en recevant l'absolution de mon confesseur, je me disais : «",PASSION24.TEXT.RELATED_HOUR_20.BODY.P015,PASSION24.TEXT.RELATED_HOUR_20.BODY.P015#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
b45dbd944c3c8076,True,108,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Puis, Il disparut. Quelques heures plus tard, Il revint et ajouta : «",PASSION24.TEXT.RELATED_HOUR_20.BODY.P023,PASSION24.TEXT.RELATED_HOUR_20.BODY.P023#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
7563b9f76d383404,True,313,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Cela dit, Il approcha sa Bouche de la mienne et, presque en tremblant, je Lui donnai mon baiser. Celui-ci produisit un Son harmonieux jamais entendu auparavant, qui s'éleva très haut et se diffusa sur toutes les choses et toutes les créatures. Ensuite, avec un amour inexprimable, Il me dit : «",PASSION24.TEXT.RELATED_HOUR_20.BODY.P024,PASSION24.TEXT.RELATED_HOUR_20.BODY.P024#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
a9b604580336ffe3,True,413,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Ensuite, Il disparut. Quant à moi, je me fusionnai dans la Volonté Divine en m'attristant pour chacune des offenses faites à mon Jésus par les humains, du premier homme venu sur la terre jusqu'au dernier qui y viendra en demandant pardon pour ces offenses.",PASSION24.TEXT.RELATED_HOUR_20.BODY.P028,PASSION24.TEXT.RELATED_HOUR_20.BODY.P028#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
8485c6431927bd5a,True,94,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"À l'instant, Il me dit : «⟦Q:JESUS⟧» Je repris : «Non ! Et que cela ne soit jamais !»",PASSION24.TEXT.RELATED_HOUR_21.BODY.P059,PASSION24.TEXT.RELATED_HOUR_21.BODY.P059#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
05ded5ff68788f06,True,282,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Cela dit, Il disparut.",PASSION24.TEXT.RELATED_HOUR_21.BODY.P090,PASSION24.TEXT.RELATED_HOUR_21.BODY.P090#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
9fafb4b7d9f4371f,True,,QUOTE_CLOSE_AT_RECORD_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧,",PASSION24.TEXT.RELATED_HOUR_22.BODY.P065,PASSION24.TEXT.RELATED_HOUR_22.BODY.P065#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record."
e9f3816fd3dade3c,True,369,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"Il me dit : «⟦Q:JESUS⟧» Une autre fois, Je me plaignais à Jésus en constatant qu'après tant de sacrifices pour écrire ces Heures, très peu d'âmes les font.",PASSION24.TEXT.RELATED_HOUR_24.BODY.P010,PASSION24.TEXT.RELATED_HOUR_24.BODY.P010#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
acd310e34802ee7a,True,217,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"⟦Q:JESUS⟧» Un jour, alors que j'en étais à l'Heure où la céleste Maman participa à l'ensevelissement de Jésus, je me tenais près d'elle pour la consoler.",PASSION24.TEXT.RELATED_HOUR_24.BODY.P017,PASSION24.TEXT.RELATED_HOUR_24.BODY.P017#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
fffac29f0d9113d9,True,218,QUOTE_CLOSE_IS_HOST_SENTENCE_END,B_SEMANTIC_READING,"Quant à Moi, Je ressens sa tendresse maternelle, son amour, et toute la gloire qu'elle Me donnait. De plus, Je Te considère comme une mère. Ensuite, Il m'embrassa et me dit avec une grande douceur : «⟦Q:JESUS⟧» Et Il me murmura tout ce que sa douce Maman fit et souffrit durant cette Heure.",PASSION24.TEXT.RELATED_HOUR_24.BODY.P022,PASSION24.TEXT.RELATED_HOUR_24.BODY.P022#R00,KEEP_CURRENT_BREAK,JESUS,La parole directe est syntaxiquement close à cette frontière ; le texte extérieur suivant ouvre une nouvelle phrase/unité indépendante.
1f6cb2e9aebdff56,True,,QUOTE_CLOSE_AT_RECORD_END,B_SEMANTIC_READING,⟦Q:JESUS⟧.,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009,PASSION24.TEXT.SHARED_T09_1910_07_04_AGONY_CROSS_LAST_BREATH.BODY.P009#R00,NO_LOCAL_BREAK_REQUIRED_RECORD_END,JESUS,"Après la parole directe, il ne subsiste que ponctuation/wrapper terminal ; aucun matériau lexical extérieur ne suit dans ce record."
113b1cfd71263999,True,78,NESTED_QUOTE_OPENING_BOUNDARY,B_SEMANTIC_READING,"⟦Q:JESUS⟧ ""Il est à la fois ancien et nouveau.""",PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057,PASSION24.TEXT.PART_III_MARY_SORROWS.BODY.P057#B78,NOT_A_TRUE_DIRECT_SPEECH_EXIT,,"Break à l’ouverture d’une citation imbriquée, pas à la fermeture d’une parole directe ; hors classe de mutation."
