path,line,line_text,line_type,status,evidence_type,evidence_path,evidence_detail
reports/protected_declaration_parity.csv,14,"SPEECH_PRESENTATION_PROJECTION,f631ad843e3f82bbdd7f467366834a164e291e936853557fcbef6baacc473e1b,f631ad843e3f82bbdd7f467366834a164e291e936853557fcbef6baacc473e1b,PASS,byte-identical expression",CLAIM_OR_STRUCTURE,PASS,DECLARATION_HASH_PARITY,evidence/v101124/PROTECTED_DECLARATION_PARITY.json,Expression hashes prove 13 unchanged declarations and one authorised continuity delta.
reports/protected_declaration_parity.csv,15,"SPEECH_PRESENTATION_ADJUDICATIONS,889410835c99cbb54964c300d59a095dc169d3384c34386280bbdab8fe529d68,889410835c99cbb54964c300d59a095dc169d3384c34386280bbdab8fe529d68,PASS,byte-identical expression",CLAIM_OR_STRUCTURE,PASS,DECLARATION_HASH_PARITY,evidence/v101124/PROTECTED_DECLARATION_PARITY.json,Expression hashes prove 13 unchanged declarations and one authorised continuity delta.
reports/report_claims_vs_evidence_audit.md,1,# Report claims vs evidence — v101.124,CLAIM_OR_STRUCTURE,PASS,ACTIVE_LINE_AUDIT,evidence/v101124/ACTIVE_REPORT_LINE_AUDIT_SUMMARY.json,Exact source universe/coverage is independently summarized after line-audit generation.
reports/report_claims_vs_evidence_audit.md,3,- Status: **PASS**.,CLAIM_OR_STRUCTURE,PASS,ACTIVE_LINE_AUDIT,evidence/v101124/ACTIVE_REPORT_LINE_AUDIT_SUMMARY.json,Exact source universe/coverage is independently summarized after line-audit generation.
reports/report_claims_vs_evidence_audit.md,4,- Current source-report universe is declared in `metadata/active_report_inventory.json`.,CLAIM_OR_STRUCTURE,PASS,ACTIVE_LINE_AUDIT,evidence/v101124/ACTIVE_REPORT_LINE_AUDIT_SUMMARY.json,Exact source universe/coverage is independently summarized after line-audit generation.
reports/report_claims_vs_evidence_audit.md,5,- Historical reports under `reports/historical/` are excluded from current claims.,CLAIM_OR_STRUCTURE,PASS,ACTIVE_LINE_AUDIT,evidence/v101124/ACTIVE_REPORT_LINE_AUDIT_SUMMARY.json,Exact source universe/coverage is independently summarized after line-audit generation.
reports/report_claims_vs_evidence_audit.md,6,- `reports/active_report_line_audit.csv` is self-excluded from its own source universe.,CLAIM_OR_STRUCTURE,PASS,ACTIVE_LINE_AUDIT,evidence/v101124/ACTIVE_REPORT_LINE_AUDIT_SUMMARY.json,Exact source universe/coverage is independently summarized after line-audit generation.
reports/report_claims_vs_evidence_audit.md,7,- Every nonblank source-report line is represented exactly once and has an evidence type/path/detail; generic “line present” evidence is prohibited.,CLAIM_OR_STRUCTURE,PASS,ACTIVE_LINE_AUDIT,evidence/v101124/ACTIVE_REPORT_LINE_AUDIT_SUMMARY.json,Exact source universe/coverage is independently summarized after line-audit generation.
reports/report_claims_vs_evidence_audit.md,8,Evidence: `evidence/v101124/ACTIVE_REPORT_LINE_AUDIT_SUMMARY.json`.,CLAIM_OR_STRUCTURE,PASS,ACTIVE_LINE_AUDIT,evidence/v101124/ACTIVE_REPORT_LINE_AUDIT_SUMMARY.json,Exact source universe/coverage is independently summarized after line-audit generation.
reports/semantic_stale_scan.txt,1,v101.124 semantic/current-tooling stale scan,CLAIM_OR_STRUCTURE,PASS,SEMANTIC_STALE_SCAN,evidence/v101124/SEMANTIC_STALE_SCAN.json,Current renderer/tooling semantic assumption scan result.
reports/semantic_stale_scan.txt,2,status=PASS,CLAIM_OR_STRUCTURE,PASS,SEMANTIC_STALE_SCAN,evidence/v101124/SEMANTIC_STALE_SCAN.json,Current renderer/tooling semantic assumption scan result.
reports/semantic_stale_scan.txt,3,checks_pass=11/11,CLAIM_OR_STRUCTURE,PASS,SEMANTIC_STALE_SCAN,evidence/v101124/SEMANTIC_STALE_SCAN.json,Current renderer/tooling semantic assumption scan result.
reports/semantic_stale_scan.txt,4,transient_hits=0,CLAIM_OR_STRUCTURE,PASS,SEMANTIC_STALE_SCAN,evidence/v101124/SEMANTIC_STALE_SCAN.json,Current renderer/tooling semantic assumption scan result.
reports/semantic_stale_scan.txt,5,evidence=evidence/v101124/SEMANTIC_STALE_SCAN.json,CLAIM_OR_STRUCTURE,PASS,SEMANTIC_STALE_SCAN,evidence/v101124/SEMANTIC_STALE_SCAN.json,Current renderer/tooling semantic assumption scan result.
reports/stale_reference_scan.txt,1,v101.124 version/reference stale scan,CLAIM_OR_STRUCTURE,PASS,VERSION_STALE_SCAN,evidence/v101124/VERSION_STALE_SCAN.json,Current-facing version/reference scan result.
reports/stale_reference_scan.txt,2,status=PASS,CLAIM_OR_STRUCTURE,PASS,VERSION_STALE_SCAN,evidence/v101124/VERSION_STALE_SCAN.json,Current-facing version/reference scan result.
reports/stale_reference_scan.txt,3,current_files_scanned=43,CLAIM_OR_STRUCTURE,PASS,VERSION_STALE_SCAN,evidence/v101124/VERSION_STALE_SCAN.json,Current-facing version/reference scan result.
reports/stale_reference_scan.txt,4,unexplained_hits=0,CLAIM_OR_STRUCTURE,PASS,VERSION_STALE_SCAN,evidence/v101124/VERSION_STALE_SCAN.json,Current-facing version/reference scan result.
reports/stale_reference_scan.txt,5,evidence=evidence/v101124/VERSION_STALE_SCAN.json,CLAIM_OR_STRUCTURE,PASS,VERSION_STALE_SCAN,evidence/v101124/VERSION_STALE_SCAN.json,Current-facing version/reference scan result.
